record_type,species,accession,query_class,query_accession,subject_locus,pident,alignment_length,query_length,subject_length,coverage,evalue,bitscore,normalized_bitscore,query_set_hash,method_version
hit,L. plantarum,GCF_001596195.1,OhrR,O34777,P12FAD427B_03324,40.299,134.0,147.0,146.0,91.15646258503402,3.86e-28,98.2,0.6680272108843538,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001596195.1,OhrR,O34777,P12FAD427B_02915,39.64,111.0,147.0,145.0,75.51020408163265,4.6e-23,85.1,0.5789115646258503,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001596195.1,OhrR,O34777,P12FAD427B_01133,30.928,97.0,147.0,145.0,65.98639455782313,1.47e-07,44.7,0.30408163265306126,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001596195.1,Rex,O05521,P12FAD427B_00840,59.223,206.0,215.0,225.0,95.81395348837209,2.81e-89,259.0,1.2046511627906977,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. plantarum,GCF_001596195.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Fur,P54574,P1C9553068_01023,28.873,142.0,149.0,160.0,95.30201342281879,1.1e-18,74.3,0.49865771812080534,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Fur,P54574,P1C9553068_01696,23.841,151.0,149.0,147.0,101.34228187919463,4.66e-09,48.9,0.32818791946308723,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Zur,P54479,P1C9553068_01696,36.364,143.0,145.0,147.0,98.62068965517241,5.05e-35,115.0,0.7931034482758621,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Zur,P54479,P1C9553068_01023,29.851,134.0,145.0,160.0,92.41379310344827,3.05e-17,70.5,0.4862068965517241,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,PerR,P71086,P1C9553068_01023,46.528,144.0,145.0,160.0,99.3103448275862,1.07e-47,148.0,1.0206896551724138,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,PerR,P71086,P1C9553068_01696,33.099,142.0,145.0,147.0,97.93103448275862,6.28e-23,85.1,0.5868965517241379,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Spx,O31602,P1C9553068_03544,67.176,131.0,131.0,132.0,100.0,1.87e-66,194.0,1.4809160305343512,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Spx,O31602,P1C9553068_01722,54.331,127.0,131.0,140.0,96.94656488549619,2.61e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Spx,O31602,P1C9553068_03370,46.825,126.0,131.0,134.0,96.18320610687023,4.8e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Spx,O31602,P1C9553068_00026,47.154,123.0,131.0,145.0,93.89312977099236,1.29e-38,124.0,0.9465648854961832,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Spx,O31602,P1C9553068_02760,42.857,126.0,131.0,133.0,96.18320610687023,2.68e-37,120.0,0.916030534351145,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Spx,O31602,P1C9553068_00683,30.137,73.0,131.0,76.0,55.725190839694655,1.33e-06,40.4,0.3083969465648855,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,MgsR,P54503,P1C9553068_03544,44.828,116.0,126.0,132.0,92.06349206349206,1.61e-37,120.0,0.9523809523809523,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,MgsR,P54503,P1C9553068_00026,41.284,109.0,126.0,145.0,86.5079365079365,1.01e-30,103.0,0.8174603174603174,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,MgsR,P54503,P1C9553068_02760,39.45,109.0,126.0,133.0,86.5079365079365,4.42e-29,99.4,0.788888888888889,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,MgsR,P54503,P1C9553068_01722,46.591,88.0,126.0,140.0,69.84126984126983,1.07e-25,91.3,0.7246031746031746,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,MgsR,P54503,P1C9553068_03370,39.048,105.0,126.0,134.0,83.33333333333333,1.2e-24,88.2,0.7000000000000001,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,OhrR,O34777,P1C9553068_01101,43.411,129.0,147.0,158.0,87.75510204081633,2.36e-29,101.0,0.6870748299319728,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,OhrR,O34777,P1C9553068_01679,40.299,134.0,147.0,146.0,91.15646258503402,3.87e-28,98.2,0.6680272108843538,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,OhrR,O34777,P1C9553068_02844,39.64,111.0,147.0,145.0,75.51020408163265,4.61e-23,85.1,0.5789115646258503,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,OhrR,O34777,P1C9553068_00954,30.928,97.0,147.0,145.0,65.98639455782313,1.47e-07,44.7,0.30408163265306126,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001597605.1,Rex,O05521,P1C9553068_00658,59.223,206.0,215.0,225.0,95.81395348837209,2.82e-89,259.0,1.2046511627906977,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. plantarum,GCF_001597605.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Fur,P54574,P1E602EEF3_02767,28.873,142.0,149.0,160.0,95.30201342281879,1e-18,74.3,0.49865771812080534,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Fur,P54574,P1E602EEF3_00756,23.841,151.0,149.0,147.0,101.34228187919463,4.25e-09,48.9,0.32818791946308723,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Zur,P54479,P1E602EEF3_00756,36.364,143.0,145.0,147.0,98.62068965517241,4.6e-35,115.0,0.7931034482758621,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Zur,P54479,P1E602EEF3_02767,29.851,134.0,145.0,160.0,92.41379310344827,2.78e-17,70.5,0.4862068965517241,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,PerR,P71086,P1E602EEF3_02767,46.528,144.0,145.0,160.0,99.3103448275862,9.79e-48,148.0,1.0206896551724138,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,PerR,P71086,P1E602EEF3_00756,33.099,142.0,145.0,147.0,97.93103448275862,5.73e-23,85.1,0.5868965517241379,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Spx,O31602,P1E602EEF3_01899,67.176,131.0,131.0,132.0,100.0,1.71e-66,194.0,1.4809160305343512,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Spx,O31602,P1E602EEF3_02846,47.619,126.0,131.0,134.0,96.18320610687023,1.25e-39,126.0,0.9618320610687023,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Spx,O31602,P1E602EEF3_00729,54.331,127.0,131.0,140.0,96.94656488549619,2.38e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Spx,O31602,P1E602EEF3_03023,47.154,123.0,131.0,145.0,93.89312977099236,1.24e-38,124.0,0.9465648854961832,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Spx,O31602,P1E602EEF3_01657,42.857,126.0,131.0,133.0,96.18320610687023,2.44e-37,120.0,0.916030534351145,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Spx,O31602,P1E602EEF3_00601,30.137,73.0,131.0,76.0,55.725190839694655,1.21e-06,40.4,0.3083969465648855,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,MgsR,P54503,P1E602EEF3_01899,44.828,116.0,126.0,132.0,92.06349206349206,1.47e-37,120.0,0.9523809523809523,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,MgsR,P54503,P1E602EEF3_03023,41.284,109.0,126.0,145.0,86.5079365079365,1.05e-30,103.0,0.8174603174603174,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,MgsR,P54503,P1E602EEF3_01657,39.45,109.0,126.0,133.0,86.5079365079365,4.03e-29,99.4,0.788888888888889,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,MgsR,P54503,P1E602EEF3_00729,46.591,88.0,126.0,140.0,69.84126984126983,9.77e-26,91.3,0.7246031746031746,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,MgsR,P54503,P1E602EEF3_02846,39.048,105.0,126.0,134.0,83.33333333333333,1.28e-24,88.2,0.7000000000000001,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,OhrR,O34777,P1E602EEF3_00773,40.299,134.0,147.0,146.0,91.15646258503402,4.77e-28,97.8,0.6653061224489796,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,OhrR,O34777,P1E602EEF3_01572,39.64,111.0,147.0,145.0,75.51020408163265,4.2e-23,85.1,0.5789115646258503,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,OhrR,O34777,P1E602EEF3_01677,30.928,97.0,147.0,145.0,65.98639455782313,1.34e-07,44.7,0.30408163265306126,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,OhrR,O34777,P1E602EEF3_01198,45.0,40.0,147.0,49.0,27.210884353741495,6.83e-06,38.1,0.25918367346938775,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001617525.2,Rex,O05521,P1E602EEF3_00626,59.223,206.0,215.0,225.0,95.81395348837209,2.57e-89,259.0,1.2046511627906977,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. plantarum,GCF_001617525.2,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Fur,P54574,P16677AA66_01099,28.873,142.0,149.0,160.0,95.30201342281879,9.82e-19,74.3,0.49865771812080534,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Fur,P54574,P16677AA66_01502,23.841,151.0,149.0,147.0,101.34228187919463,4.16e-09,48.9,0.32818791946308723,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Zur,P54479,P16677AA66_01502,36.364,143.0,145.0,147.0,98.62068965517241,4.51e-35,115.0,0.7931034482758621,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Zur,P54479,P16677AA66_01099,29.851,134.0,145.0,160.0,92.41379310344827,2.72e-17,70.5,0.4862068965517241,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,PerR,P71086,P16677AA66_01099,46.528,144.0,145.0,160.0,99.3103448275862,9.59e-48,148.0,1.0206896551724138,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,PerR,P71086,P16677AA66_01502,33.099,142.0,145.0,147.0,97.93103448275862,5.61e-23,85.1,0.5868965517241379,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Spx,O31602,P16677AA66_02369,67.176,131.0,131.0,132.0,100.0,1.67e-66,194.0,1.4809160305343512,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Spx,O31602,P16677AA66_01855,47.619,126.0,131.0,134.0,96.18320610687023,1.22e-39,126.0,0.9618320610687023,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Spx,O31602,P16677AA66_01529,54.331,127.0,131.0,140.0,96.94656488549619,2.33e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Spx,O31602,P16677AA66_02843,47.154,123.0,131.0,145.0,93.89312977099236,1.22e-38,124.0,0.9465648854961832,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Spx,O31602,P16677AA66_02629,42.857,126.0,131.0,133.0,96.18320610687023,2.39e-37,120.0,0.916030534351145,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Spx,O31602,P16677AA66_01407,30.137,73.0,131.0,76.0,55.725190839694655,1.19e-06,40.4,0.3083969465648855,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,MgsR,P54503,P16677AA66_02369,44.828,116.0,126.0,132.0,92.06349206349206,1.43e-37,120.0,0.9523809523809523,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,MgsR,P54503,P16677AA66_02843,41.284,109.0,126.0,145.0,86.5079365079365,1.02e-30,103.0,0.8174603174603174,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,MgsR,P54503,P16677AA66_02629,39.45,109.0,126.0,133.0,86.5079365079365,3.94e-29,99.4,0.788888888888889,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,MgsR,P54503,P16677AA66_01529,46.591,88.0,126.0,140.0,69.84126984126983,9.56e-26,91.3,0.7246031746031746,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,MgsR,P54503,P16677AA66_01855,39.048,105.0,126.0,134.0,83.33333333333333,1.26e-24,88.2,0.7000000000000001,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,OhrR,O34777,P16677AA66_00201,44.531,128.0,147.0,158.0,87.07482993197279,1.33e-30,104.0,0.7074829931972789,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,OhrR,O34777,P16677AA66_01485,40.299,134.0,147.0,146.0,91.15646258503402,4.67e-28,97.8,0.6653061224489796,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,OhrR,O34777,P16677AA66_01312,39.64,111.0,147.0,145.0,75.51020408163265,4.11e-23,85.1,0.5789115646258503,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,OhrR,O34777,P16677AA66_02649,30.928,97.0,147.0,145.0,65.98639455782313,1.32e-07,44.7,0.30408163265306126,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_001619265.1,Rex,O05521,P16677AA66_02462,59.223,206.0,215.0,225.0,95.81395348837209,2.52e-89,259.0,1.2046511627906977,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. plantarum,GCF_001619265.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,Fur,P54574,P1B9A3FF21_00926,28.873,142.0,149.0,160.0,95.30201342281879,9.89e-19,74.3,0.49865771812080534,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,Fur,P54574,P1B9A3FF21_01974,23.841,151.0,149.0,147.0,101.34228187919463,4.19e-09,48.9,0.32818791946308723,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,Zur,P54479,P1B9A3FF21_01974,36.364,143.0,145.0,147.0,98.62068965517241,4.54e-35,115.0,0.7931034482758621,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,Zur,P54479,P1B9A3FF21_00926,29.851,134.0,145.0,160.0,92.41379310344827,2.74e-17,70.5,0.4862068965517241,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,PerR,P71086,P1B9A3FF21_00926,46.528,144.0,145.0,160.0,99.3103448275862,9.66e-48,148.0,1.0206896551724138,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,PerR,P71086,P1B9A3FF21_01974,33.099,142.0,145.0,147.0,97.93103448275862,5.65e-23,85.1,0.5868965517241379,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,Spx,O31602,P1B9A3FF21_00151,67.176,131.0,131.0,132.0,100.0,1.68e-66,194.0,1.4809160305343512,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,Spx,O31602,P1B9A3FF21_01948,54.331,127.0,131.0,140.0,96.94656488549619,2.35e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,Spx,O31602,P1B9A3FF21_01003,46.825,126.0,131.0,134.0,96.18320610687023,4.32e-39,125.0,0.9541984732824428,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,Spx,O31602,P1B9A3FF21_01170,47.154,123.0,131.0,145.0,93.89312977099236,1.16e-38,124.0,0.9465648854961832,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,Spx,O31602,P1B9A3FF21_02894,42.857,126.0,131.0,133.0,96.18320610687023,2.41e-37,120.0,0.916030534351145,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,Spx,O31602,P1B9A3FF21_01825,30.137,73.0,131.0,76.0,55.725190839694655,1.2e-06,40.4,0.3083969465648855,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,MgsR,P54503,P1B9A3FF21_00151,44.828,116.0,126.0,132.0,92.06349206349206,1.44e-37,120.0,0.9523809523809523,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,MgsR,P54503,P1B9A3FF21_01170,41.284,109.0,126.0,145.0,86.5079365079365,9.06e-31,103.0,0.8174603174603174,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,MgsR,P54503,P1B9A3FF21_02894,39.45,109.0,126.0,133.0,86.5079365079365,3.97e-29,99.4,0.788888888888889,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,MgsR,P54503,P1B9A3FF21_01948,46.591,88.0,126.0,140.0,69.84126984126983,9.63e-26,91.3,0.7246031746031746,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. plantarum,GCF_009913655.1,MgsR,P54503,P1B9A3FF21_01003,39.048,105.0,126.0,134.0,83.33333333333333,1.08e-24,88.2,0.7000000000000001,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
