species,accession,is_focal,target,query_sha256,pident,coverage,evalue,bitscore,present,method_version
L. plantarum,GCF_001484005.1,0,Nox,0be76acff1d03cb855968387feff33880e4c3c30ed1611188ef85f90e382e156,53.0,97.1,4.83e-152,475.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001484005.1,0,uvrA,b0bcfe00dfb0394c9234e3dcf06b31ecf3af510d8088a7f5dc7995e3a99296ab,99.3,100.0,0.0,1479.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001484005.1,0,uvrB,cd8ce439e5e0773e71067145054051d9edbb607ab99279e3a07771507195a791,77.0,100.0,0.0,1085.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001484005.1,0,uvrC,49100507bfe018392aeabafe6aa1bad5f4d9331d8f417710122cd12e8d8cb58a,74.6,98.7,0.0,900.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001484005.1,0,Spx,717b1d41af9f6ee3ec2e96fbd79d0bbb24c7955a45d5081a57840687e0d30263,100.0,100.0,9.49e-90,281.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001484005.1,0,MgsR,3f9152ce3c4d05b93bcfbcd9968de0bd1b286a653cbfb49fe6c7a6b5b9c4da61,30.4,97.5,1.05e-12,60.1,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001484005.1,0,SOD,43b2482586b259b2094193668820b0e2bb48c0b143f24850c45438bea0ec8a30,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,PerR,8b73744d28b23856a888a836fd88bb6452ffb6a653a9aabeba0ddaa87163b59e,50.4,91.1,1.07e-35,127.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,OhrR,a8c02a2a7527017769dfb24fc5e536ef983c8fa5fc340c4a1ca2074c042b924a,100.0,100.0,2.39e-92,289.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,Catalase,00de8f6e7f0bdd780f17ea79cfa1eaaf60798fe947a8078a9dfdcb607a5458d2,100.0,100.0,0.0,979.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,Fur,,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,Rex,b7b8248dc4b68951cd31396901a7201544fe9d4a7c82b64968cc3cd1a7ae17d8,37.3,95.9,1.18e-37,135.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,RecA,38695d4d1e9418e3bf4ace59f20c27f83ddbd49933aabbe417390bf8640363d1,79.6,88.9,3.3e-148,460.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,Mn_transport,ff5ae59a98c602b54710295c1571710f5c0c1334f7cd81b22d40bb13cae3a266,99.7,100.0,0.0,602.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,Nox,0be76acff1d03cb855968387feff33880e4c3c30ed1611188ef85f90e382e156,53.0,97.1,4.78e-152,475.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,uvrA,b0bcfe00dfb0394c9234e3dcf06b31ecf3af510d8088a7f5dc7995e3a99296ab,99.3,100.0,0.0,1480.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,uvrB,cd8ce439e5e0773e71067145054051d9edbb607ab99279e3a07771507195a791,77.0,100.0,0.0,1085.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,uvrC,49100507bfe018392aeabafe6aa1bad5f4d9331d8f417710122cd12e8d8cb58a,74.6,98.7,0.0,900.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,Spx,717b1d41af9f6ee3ec2e96fbd79d0bbb24c7955a45d5081a57840687e0d30263,99.3,100.0,3.25e-89,279.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,MgsR,3f9152ce3c4d05b93bcfbcd9968de0bd1b286a653cbfb49fe6c7a6b5b9c4da61,30.4,97.5,1.04e-12,60.1,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540925.1,0,SOD,43b2482586b259b2094193668820b0e2bb48c0b143f24850c45438bea0ec8a30,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,PerR,8b73744d28b23856a888a836fd88bb6452ffb6a653a9aabeba0ddaa87163b59e,50.4,91.1,1.05e-35,127.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,OhrR,a8c02a2a7527017769dfb24fc5e536ef983c8fa5fc340c4a1ca2074c042b924a,98.6,100.0,2.47e-91,286.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,Catalase,00de8f6e7f0bdd780f17ea79cfa1eaaf60798fe947a8078a9dfdcb607a5458d2,99.8,100.0,0.0,977.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,Fur,,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,Rex,b7b8248dc4b68951cd31396901a7201544fe9d4a7c82b64968cc3cd1a7ae17d8,37.3,95.9,1.16e-37,135.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,RecA,38695d4d1e9418e3bf4ace59f20c27f83ddbd49933aabbe417390bf8640363d1,79.6,88.9,3.22e-148,460.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,Mn_transport,ff5ae59a98c602b54710295c1571710f5c0c1334f7cd81b22d40bb13cae3a266,100.0,100.0,0.0,604.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,Nox,0be76acff1d03cb855968387feff33880e4c3c30ed1611188ef85f90e382e156,53.0,97.1,1.08e-151,474.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,uvrA,b0bcfe00dfb0394c9234e3dcf06b31ecf3af510d8088a7f5dc7995e3a99296ab,99.5,100.0,0.0,1481.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,uvrB,cd8ce439e5e0773e71067145054051d9edbb607ab99279e3a07771507195a791,77.0,100.0,0.0,1085.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,uvrC,49100507bfe018392aeabafe6aa1bad5f4d9331d8f417710122cd12e8d8cb58a,74.6,98.7,0.0,900.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,Spx,717b1d41af9f6ee3ec2e96fbd79d0bbb24c7955a45d5081a57840687e0d30263,99.3,100.0,3.19e-89,279.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,MgsR,3f9152ce3c4d05b93bcfbcd9968de0bd1b286a653cbfb49fe6c7a6b5b9c4da61,30.4,97.5,1.02e-12,60.1,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001540965.1,0,SOD,43b2482586b259b2094193668820b0e2bb48c0b143f24850c45438bea0ec8a30,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,PerR,8b73744d28b23856a888a836fd88bb6452ffb6a653a9aabeba0ddaa87163b59e,50.4,91.1,9.55e-36,127.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,OhrR,a8c02a2a7527017769dfb24fc5e536ef983c8fa5fc340c4a1ca2074c042b924a,99.3,100.0,1.5e-91,286.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,Catalase,00de8f6e7f0bdd780f17ea79cfa1eaaf60798fe947a8078a9dfdcb607a5458d2,99.8,100.0,0.0,978.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,Fur,,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,Rex,b7b8248dc4b68951cd31396901a7201544fe9d4a7c82b64968cc3cd1a7ae17d8,37.3,95.9,1.06e-37,135.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,RecA,38695d4d1e9418e3bf4ace59f20c27f83ddbd49933aabbe417390bf8640363d1,79.6,88.9,2.97e-148,460.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,Mn_transport,ff5ae59a98c602b54710295c1571710f5c0c1334f7cd81b22d40bb13cae3a266,100.0,100.0,0.0,604.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,Nox,0be76acff1d03cb855968387feff33880e4c3c30ed1611188ef85f90e382e156,53.0,97.1,5.85e-152,474.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,uvrA,b0bcfe00dfb0394c9234e3dcf06b31ecf3af510d8088a7f5dc7995e3a99296ab,99.5,100.0,0.0,1483.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,uvrB,cd8ce439e5e0773e71067145054051d9edbb607ab99279e3a07771507195a791,77.0,100.0,0.0,1085.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,uvrC,49100507bfe018392aeabafe6aa1bad5f4d9331d8f417710122cd12e8d8cb58a,74.6,98.7,0.0,900.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,Spx,717b1d41af9f6ee3ec2e96fbd79d0bbb24c7955a45d5081a57840687e0d30263,99.3,100.0,2.91e-89,279.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,MgsR,3f9152ce3c4d05b93bcfbcd9968de0bd1b286a653cbfb49fe6c7a6b5b9c4da61,30.4,97.5,9.31e-13,60.1,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001581895.1,0,SOD,43b2482586b259b2094193668820b0e2bb48c0b143f24850c45438bea0ec8a30,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,PerR,8b73744d28b23856a888a836fd88bb6452ffb6a653a9aabeba0ddaa87163b59e,49.3,94.5,1.23e-36,129.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,OhrR,a8c02a2a7527017769dfb24fc5e536ef983c8fa5fc340c4a1ca2074c042b924a,99.3,100.0,1.67e-91,286.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,Catalase,00de8f6e7f0bdd780f17ea79cfa1eaaf60798fe947a8078a9dfdcb607a5458d2,100.0,100.0,0.0,979.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,Fur,,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,Rex,b7b8248dc4b68951cd31396901a7201544fe9d4a7c82b64968cc3cd1a7ae17d8,37.3,95.9,1.16e-37,135.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,RecA,38695d4d1e9418e3bf4ace59f20c27f83ddbd49933aabbe417390bf8640363d1,79.6,88.9,3.1e-148,460.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,Mn_transport,ff5ae59a98c602b54710295c1571710f5c0c1334f7cd81b22d40bb13cae3a266,100.0,100.0,0.0,604.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,Nox,0be76acff1d03cb855968387feff33880e4c3c30ed1611188ef85f90e382e156,53.0,97.1,4.7e-152,475.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,uvrA,b0bcfe00dfb0394c9234e3dcf06b31ecf3af510d8088a7f5dc7995e3a99296ab,99.6,100.0,0.0,1485.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,uvrB,cd8ce439e5e0773e71067145054051d9edbb607ab99279e3a07771507195a791,76.9,100.0,0.0,1085.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,uvrC,49100507bfe018392aeabafe6aa1bad5f4d9331d8f417710122cd12e8d8cb58a,74.6,98.7,0.0,900.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,Spx,717b1d41af9f6ee3ec2e96fbd79d0bbb24c7955a45d5081a57840687e0d30263,99.3,100.0,3.24e-89,279.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,MgsR,3f9152ce3c4d05b93bcfbcd9968de0bd1b286a653cbfb49fe6c7a6b5b9c4da61,30.4,97.5,6.63e-13,60.8,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001595615.1,0,SOD,43b2482586b259b2094193668820b0e2bb48c0b143f24850c45438bea0ec8a30,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,PerR,8b73744d28b23856a888a836fd88bb6452ffb6a653a9aabeba0ddaa87163b59e,50.4,91.1,1.06e-35,127.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,OhrR,a8c02a2a7527017769dfb24fc5e536ef983c8fa5fc340c4a1ca2074c042b924a,100.0,100.0,2.37e-92,289.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,Catalase,00de8f6e7f0bdd780f17ea79cfa1eaaf60798fe947a8078a9dfdcb607a5458d2,100.0,100.0,0.0,979.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,Fur,,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,Rex,b7b8248dc4b68951cd31396901a7201544fe9d4a7c82b64968cc3cd1a7ae17d8,37.3,95.9,1.17e-37,135.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,RecA,38695d4d1e9418e3bf4ace59f20c27f83ddbd49933aabbe417390bf8640363d1,79.6,88.9,3.28e-148,460.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,Mn_transport,ff5ae59a98c602b54710295c1571710f5c0c1334f7cd81b22d40bb13cae3a266,100.0,100.0,0.0,604.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,Nox,0be76acff1d03cb855968387feff33880e4c3c30ed1611188ef85f90e382e156,53.0,97.1,4.74e-152,475.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,uvrA,b0bcfe00dfb0394c9234e3dcf06b31ecf3af510d8088a7f5dc7995e3a99296ab,99.3,100.0,0.0,1480.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,uvrB,cd8ce439e5e0773e71067145054051d9edbb607ab99279e3a07771507195a791,77.0,100.0,0.0,1085.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,uvrC,49100507bfe018392aeabafe6aa1bad5f4d9331d8f417710122cd12e8d8cb58a,74.6,98.7,0.0,900.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,Spx,717b1d41af9f6ee3ec2e96fbd79d0bbb24c7955a45d5081a57840687e0d30263,99.3,100.0,3.22e-89,279.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,MgsR,3f9152ce3c4d05b93bcfbcd9968de0bd1b286a653cbfb49fe6c7a6b5b9c4da61,30.4,97.5,1.03e-12,60.1,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596095.1,0,SOD,43b2482586b259b2094193668820b0e2bb48c0b143f24850c45438bea0ec8a30,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,PerR,8b73744d28b23856a888a836fd88bb6452ffb6a653a9aabeba0ddaa87163b59e,50.4,91.1,1.16e-35,127.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,OhrR,a8c02a2a7527017769dfb24fc5e536ef983c8fa5fc340c4a1ca2074c042b924a,99.3,100.0,1.83e-91,286.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,Catalase,00de8f6e7f0bdd780f17ea79cfa1eaaf60798fe947a8078a9dfdcb607a5458d2,99.6,100.0,0.0,974.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,Fur,,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,Rex,b7b8248dc4b68951cd31396901a7201544fe9d4a7c82b64968cc3cd1a7ae17d8,37.3,95.9,1.28e-37,135.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,RecA,38695d4d1e9418e3bf4ace59f20c27f83ddbd49933aabbe417390bf8640363d1,79.6,88.9,3.61e-148,460.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,Mn_transport,ff5ae59a98c602b54710295c1571710f5c0c1334f7cd81b22d40bb13cae3a266,100.0,100.0,0.0,604.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,Nox,0be76acff1d03cb855968387feff33880e4c3c30ed1611188ef85f90e382e156,52.7,98.9,3.17e-154,481.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,uvrA,b0bcfe00dfb0394c9234e3dcf06b31ecf3af510d8088a7f5dc7995e3a99296ab,99.6,100.0,0.0,1485.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,uvrB,cd8ce439e5e0773e71067145054051d9edbb607ab99279e3a07771507195a791,77.0,100.0,0.0,1085.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,uvrC,49100507bfe018392aeabafe6aa1bad5f4d9331d8f417710122cd12e8d8cb58a,74.6,98.7,0.0,900.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,Spx,717b1d41af9f6ee3ec2e96fbd79d0bbb24c7955a45d5081a57840687e0d30263,99.3,100.0,3.55e-89,279.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,MgsR,3f9152ce3c4d05b93bcfbcd9968de0bd1b286a653cbfb49fe6c7a6b5b9c4da61,30.4,97.5,1.14e-12,60.1,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001596195.1,0,SOD,43b2482586b259b2094193668820b0e2bb48c0b143f24850c45438bea0ec8a30,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,PerR,8b73744d28b23856a888a836fd88bb6452ffb6a653a9aabeba0ddaa87163b59e,50.4,91.1,1.17e-35,127.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,OhrR,a8c02a2a7527017769dfb24fc5e536ef983c8fa5fc340c4a1ca2074c042b924a,99.3,100.0,1.84e-91,286.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,Catalase,00de8f6e7f0bdd780f17ea79cfa1eaaf60798fe947a8078a9dfdcb607a5458d2,99.6,100.0,0.0,974.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,Fur,,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,Rex,b7b8248dc4b68951cd31396901a7201544fe9d4a7c82b64968cc3cd1a7ae17d8,37.3,95.9,1.29e-37,135.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,RecA,38695d4d1e9418e3bf4ace59f20c27f83ddbd49933aabbe417390bf8640363d1,79.6,88.9,3.63e-148,460.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,Mn_transport,ff5ae59a98c602b54710295c1571710f5c0c1334f7cd81b22d40bb13cae3a266,100.0,100.0,0.0,604.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,Nox,0be76acff1d03cb855968387feff33880e4c3c30ed1611188ef85f90e382e156,52.7,98.9,3.18e-154,481.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,uvrA,b0bcfe00dfb0394c9234e3dcf06b31ecf3af510d8088a7f5dc7995e3a99296ab,99.6,100.0,0.0,1485.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,uvrB,cd8ce439e5e0773e71067145054051d9edbb607ab99279e3a07771507195a791,77.0,100.0,0.0,1085.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,uvrC,49100507bfe018392aeabafe6aa1bad5f4d9331d8f417710122cd12e8d8cb58a,74.6,98.7,0.0,900.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,Spx,717b1d41af9f6ee3ec2e96fbd79d0bbb24c7955a45d5081a57840687e0d30263,99.3,100.0,3.56e-89,279.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,MgsR,3f9152ce3c4d05b93bcfbcd9968de0bd1b286a653cbfb49fe6c7a6b5b9c4da61,30.4,97.5,1.14e-12,60.1,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001597605.1,0,SOD,43b2482586b259b2094193668820b0e2bb48c0b143f24850c45438bea0ec8a30,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,PerR,8b73744d28b23856a888a836fd88bb6452ffb6a653a9aabeba0ddaa87163b59e,50.4,91.1,1.06e-35,127.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,OhrR,a8c02a2a7527017769dfb24fc5e536ef983c8fa5fc340c4a1ca2074c042b924a,100.0,100.0,2.38e-92,289.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,Catalase,00de8f6e7f0bdd780f17ea79cfa1eaaf60798fe947a8078a9dfdcb607a5458d2,99.8,100.0,0.0,975.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,Fur,,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,Rex,b7b8248dc4b68951cd31396901a7201544fe9d4a7c82b64968cc3cd1a7ae17d8,37.3,95.9,1.17e-37,135.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,RecA,38695d4d1e9418e3bf4ace59f20c27f83ddbd49933aabbe417390bf8640363d1,79.6,88.9,3.3e-148,460.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,Mn_transport,ff5ae59a98c602b54710295c1571710f5c0c1334f7cd81b22d40bb13cae3a266,100.0,100.0,0.0,604.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,Nox,0be76acff1d03cb855968387feff33880e4c3c30ed1611188ef85f90e382e156,53.0,97.1,4.76e-152,475.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,uvrA,b0bcfe00dfb0394c9234e3dcf06b31ecf3af510d8088a7f5dc7995e3a99296ab,99.3,100.0,0.0,1479.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,uvrB,cd8ce439e5e0773e71067145054051d9edbb607ab99279e3a07771507195a791,77.0,100.0,0.0,1085.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,uvrC,49100507bfe018392aeabafe6aa1bad5f4d9331d8f417710122cd12e8d8cb58a,74.6,98.7,0.0,900.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,Spx,717b1d41af9f6ee3ec2e96fbd79d0bbb24c7955a45d5081a57840687e0d30263,100.0,100.0,9.35e-90,281.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,MgsR,3f9152ce3c4d05b93bcfbcd9968de0bd1b286a653cbfb49fe6c7a6b5b9c4da61,30.4,97.5,1.03e-12,60.1,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001617525.2,0,SOD,43b2482586b259b2094193668820b0e2bb48c0b143f24850c45438bea0ec8a30,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,PerR,8b73744d28b23856a888a836fd88bb6452ffb6a653a9aabeba0ddaa87163b59e,50.4,91.1,1.03e-35,127.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,OhrR,a8c02a2a7527017769dfb24fc5e536ef983c8fa5fc340c4a1ca2074c042b924a,100.0,100.0,2.3e-92,289.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,Catalase,00de8f6e7f0bdd780f17ea79cfa1eaaf60798fe947a8078a9dfdcb607a5458d2,99.8,100.0,0.0,975.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,Fur,,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,Rex,b7b8248dc4b68951cd31396901a7201544fe9d4a7c82b64968cc3cd1a7ae17d8,37.3,95.9,1.13e-37,135.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,RecA,38695d4d1e9418e3bf4ace59f20c27f83ddbd49933aabbe417390bf8640363d1,79.6,88.9,3.12e-148,460.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,Mn_transport,ff5ae59a98c602b54710295c1571710f5c0c1334f7cd81b22d40bb13cae3a266,100.0,100.0,0.0,604.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,Nox,0be76acff1d03cb855968387feff33880e4c3c30ed1611188ef85f90e382e156,53.0,97.1,4.6e-152,475.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,uvrA,b0bcfe00dfb0394c9234e3dcf06b31ecf3af510d8088a7f5dc7995e3a99296ab,99.3,100.0,0.0,1479.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,uvrB,cd8ce439e5e0773e71067145054051d9edbb607ab99279e3a07771507195a791,77.0,100.0,0.0,1085.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,uvrC,49100507bfe018392aeabafe6aa1bad5f4d9331d8f417710122cd12e8d8cb58a,74.6,98.7,0.0,900.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,Spx,717b1d41af9f6ee3ec2e96fbd79d0bbb24c7955a45d5081a57840687e0d30263,100.0,100.0,9.04e-90,281.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,MgsR,3f9152ce3c4d05b93bcfbcd9968de0bd1b286a653cbfb49fe6c7a6b5b9c4da61,30.4,97.5,1e-12,60.1,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_001619265.1,0,SOD,43b2482586b259b2094193668820b0e2bb48c0b143f24850c45438bea0ec8a30,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_009913655.1,0,PerR,8b73744d28b23856a888a836fd88bb6452ffb6a653a9aabeba0ddaa87163b59e,50.4,91.1,1.04e-35,127.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_009913655.1,0,OhrR,a8c02a2a7527017769dfb24fc5e536ef983c8fa5fc340c4a1ca2074c042b924a,99.3,100.0,1.64e-91,286.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_009913655.1,0,Catalase,00de8f6e7f0bdd780f17ea79cfa1eaaf60798fe947a8078a9dfdcb607a5458d2,100.0,100.0,0.0,979.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_009913655.1,0,Fur,,,,,,0,multiquery_tblastn_querybound_v2
L. plantarum,GCF_009913655.1,0,Rex,b7b8248dc4b68951cd31396901a7201544fe9d4a7c82b64968cc3cd1a7ae17d8,37.3,95.9,1.15e-37,135.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_009913655.1,0,RecA,38695d4d1e9418e3bf4ace59f20c27f83ddbd49933aabbe417390bf8640363d1,79.6,88.9,3.25e-148,460.0,1,multiquery_tblastn_querybound_v2
L. plantarum,GCF_009913655.1,0,Mn_transport,ff5ae59a98c602b54710295c1571710f5c0c1334f7cd81b22d40bb13cae3a266,100.0,100.0,0.0,604.0,1,multiquery_tblastn_querybound_v2
